hora,816,824,828,830,832,850
0,1.0450262948633384,1.0435191673339028,1.043388151795147,1.0402417834114017,1.0350545283587615,1.0450761113146871
1,1.0450265903941263,1.043519497117978,1.0433884847070511,1.0402421909746427,1.0350550780786294,1.0450764055625157
2,1.0449571701348623,1.0434413812534846,1.0433096369965242,1.0401456464219774,1.0349271785104095,1.0450072554978003
3,1.0449571021647746,1.043441305274198,1.043309560339792,1.0401455535283302,1.0349270553472671,1.0450071878057714
4,1.045026523122921,1.0435194219130084,1.0433884088314556,1.0402420990252506,1.035054956170032,1.045076338566197
5,1.046437942275659,1.0450850714048536,1.044968726726859,1.0421771197491476,1.0376184354041749,1.0464804756969757
6,1.0483407437819094,1.0471579048369506,1.0470455387298745,1.0442222095150686,1.0393165620198634,1.0483782454548018
7,1.0504681129409879,1.0495350440606908,1.0494417809431622,1.047050104941657,1.0428403694111543,1.0504974389982733
8,1.0504594737475113,1.0494139387508583,1.0493003479307317,1.0462544558182112,1.0405153804156766,1.050489560978046
9,1.0504581043832242,1.0493767780068652,1.0492565633114803,1.0459956755330184,1.0397502803702916,1.0504884290951086
10,1.0504608929710997,1.049343658283008,1.0492167946749862,1.0457405576437722,1.0389888231824045,1.0504914356146176
11,1.0504599643886525,1.0492311094748226,1.0490839420301086,1.0449552019038668,1.0366792135234255,1.050491161725573
12,1.0504555471897998,1.0492067015608615,1.0490560295183793,1.0448163152110048,1.036284309336859,1.0504868631936506
13,1.0504626263750168,1.049249663135758,1.0491056068102849,1.0450803355873755,1.037053127349784,1.0504937002018364
14,1.0504627107803317,1.0493407250239353,1.0492134001910536,1.0457285047283769,1.038968629857265,1.0504932368338655
15,1.0386370241934972,1.036165762606418,1.035937848252353,1.030215754103421,1.019932129717797,1.0387127582988556
16,1.0394703803118912,1.037249237228993,1.0370563779560655,1.0323888508528594,1.0244469035472503,1.0395419414769727
17,1.0319530456641133,1.0288097422283977,1.0285410077167667,1.022065117490571,1.0109757984235852,1.032053743610964
18,1.0353684495010183,1.0326523500430973,1.0324195763808064,1.02681295674242,1.017265056101975,1.0354558554930642
19,1.012463803494029,1.0068862241138112,1.00641255022254,0.9949844738133675,0.9751062275735913,1.0126403397694483
20,1.0078351504741658,1.0016803252824402,1.001158047785484,0.9885559519361026,0.9665920784800833,1.008029696164423
21,1.0061895964378376,0.9998296239446811,0.9992900728255066,0.9862707730472379,0.9635655636096437,1.0063905442901249
22,1.0058618084193778,0.9994609737243801,0.9989179819308516,0.9858155814373922,0.9629627164790306,1.0060640314884584
23,1.0157857990852877,1.0106227444912799,1.010183972127752,0.9995990501550603,0.9812181271943429,1.0159494099998212
